Humidity_Seoul,Seoul_Building_Agg,Temperature_Seoul,day,dayOfWeek,hour,month,year
80,29.6,24.3,28,4,7,7,2010
77,39.1,25.1,28,4,8,7,2010
66,41.3,27.2,28,4,9,7,2010
59,39.8,28.8,28,4,10,7,2010
53,40.2,30,28,4,11,7,2010
55,35,30.3,28,4,12,7,2010
54,33.4,30.6,28,4,13,7,2010
59,33.8,29.6,28,4,14,7,2010
62,31.8,28.9,28,4,15,7,2010
63,31.8,28.6,28,4,16,7,2010
63,33.6,28.8,28,4,17,7,2010
66,39,28,28,4,18,7,2010
66,44.3,28,28,4,19,7,2010
69,52,27.4,28,4,20,7,2010
70,54.2,27.2,28,4,21,7,2010
70,54.3,27,28,4,22,7,2010
71,50.8,26.8,28,4,23,7,2010
72,46.1,26.8,28,4,24,7,2010
72,36.9,26.7,29,5,1,7,2010
73,29.9,26.6,29,5,2,7,2010
77,25.7,26.3,29,5,3,7,2010
85,22.1,25.4,29,5,4,7,2010
91,22.9,24.7,29,5,5,7,2010
90,25.5,24.7,29,5,6,7,2010
87,30.2,25,29,5,7,7,2010
88,37.1,25,29,5,8,7,2010
83,39.9,25.7,29,5,9,7,2010
78,41.4,26.7,29,5,10,7,2010
74,35.1,27.7,29,5,11,7,2010
70,32.3,28.1,29,5,12,7,2010
64,32.8,29.3,29,5,13,7,2010
61,30.8,30.3,29,5,14,7,2010
61,29.5,29.8,29,5,15,7,2010
70,30.8,28.3,29,5,16,7,2010
67,31.3,28.1,29,5,17,7,2010
71,37.3,27.5,29,5,18,7,2010
76,44.5,26.7,29,5,19,7,2010
77,44.2,26.5,29,5,20,7,2010
76,51.1,26.3,29,5,21,7,2010
76,48.6,26.3,29,5,22,7,2010
75,48.8,26.4,29,5,23,7,2010
76,48.8,26.2,29,5,24,7,2010
82,40.8,25.4,30,6,1,7,2010
84,33.7,25.1,30,6,2,7,2010
83,29.2,25.2,30,6,3,7,2010
85,25.4,25.2,30,6,4,7,2010
85,25.1,25.2,30,6,5,7,2010
86,25.8,25.2,30,6,6,7,2010
84,28.9,25.5,30,6,7,7,2010
82,31.8,25.8,30,6,8,7,2010
78,39.8,26.3,30,6,9,7,2010
77,38.1,26.6,30,6,10,7,2010
72,38.2,28.6,30,6,11,7,2010
70,42.5,29.8,30,6,12,7,2010
74,36.2,27.7,30,6,13,7,2010
73,35.4,27.1,30,6,14,7,2010
73,37.4,28.8,30,6,15,7,2010
70,37.9,30.8,30,6,16,7,2010
69,36.6,28.5,30,6,17,7,2010
67,40.1,27.6,30,6,18,7,2010
66,48.2,27.5,30,6,19,7,2010
67,49.2,27.1,30,6,20,7,2010
71,52.6,26.6,30,6,21,7,2010
69,50.6,26.7,30,6,22,7,2010
71,50.3,26.7,30,6,23,7,2010
71,46.5,26.7,30,6,24,7,2010
76,41.8,26.4,31,7,1,7,2010
81,30,25.8,31,7,2,7,2010
78,28.4,25.6,31,7,3,7,2010
80,24.7,25.2,31,7,4,7,2010
82,24.9,25,31,7,5,7,2010
84,24.1,25,31,7,6,7,2010
83,25.2,25.2,31,7,7,7,2010
81,26.2,25.5,31,7,8,7,2010
79,36,25.7,31,7,9,7,2010
77,42.7,26.3,31,7,10,7,2010
76,46,26.8,31,7,11,7,2010
74,46.2,27.5,31,7,12,7,2010
76,44.9,27.4,31,7,13,7,2010
73,42.3,28.2,31,7,14,7,2010
73,40.3,29.3,31,7,15,7,2010
71,41.2,29.6,31,7,16,7,2010
68,36.3,29.7,31,7,17,7,2010
71,44.9,29,31,7,18,7,2010
75,48.5,28.4,31,7,19,7,2010
76,52.8,27.8,31,7,20,7,2010
79,53.3,27.3,31,7,21,7,2010
79,54.9,27.1,31,7,22,7,2010
78,51.2,27,31,7,23,7,2010
80,46.4,26.8,31,7,24,7,2010
79,44.8,26.8,1,1,1,8,2010
80,35.5,26.6,1,1,2,8,2010
80,31.3,26.4,1,1,3,8,2010
81,28.5,26.3,1,1,4,8,2010
82,25.3,26.3,1,1,5,8,2010
83,24.1,26.2,1,1,6,8,2010
83,24.4,26.3,1,1,7,8,2010
84,27.6,26.2,1,1,8,8,2010
83,35.3,26.5,1,1,9,8,2010
80,40.1,27.2,1,1,10,8,2010
77,41.2,27.7,1,1,11,8,2010
77,45.4,28,1,1,12,8,2010
75,39.6,28.5,1,1,13,8,2010
66,37.6,30.1,1,1,14,8,2010
64,34.2,30.7,1,1,15,8,2010
69,34.6,30,1,1,16,8,2010
74,33.9,29,1,1,17,8,2010
78,42.8,28.3,1,1,18,8,2010
78,52.3,27.8,1,1,19,8,2010
79,52.8,27.4,1,1,20,8,2010
80,56.5,27.1,1,1,21,8,2010
81,52.6,26.9,1,1,22,8,2010
82,44,26.7,1,1,23,8,2010
83,43.2,26.6,1,1,24,8,2010
83,39.9,26.6,2,2,1,8,2010
92,32.7,25.7,2,2,2,8,2010
92,28,25.7,2,2,3,8,2010
90,25.4,25.9,2,2,4,8,2010
93,24.6,25.6,2,2,5,8,2010
94,23.5,25.6,2,2,6,8,2010
94,27.6,25.7,2,2,7,8,2010
94,27.7,25.5,2,2,8,8,2010
93,35.1,25.6,2,2,9,8,2010
91,45.1,25.9,2,2,10,8,2010
92,48.4,25.8,2,2,11,8,2010
90,44.1,26.2,2,2,12,8,2010
81,41.5,28.1,2,2,13,8,2010
70,38.8,29.4,2,2,14,8,2010
57,35.8,30.8,2,2,15,8,2010
45,36.3,31.3,2,2,16,8,2010
47,37.7,31.6,2,2,17,8,2010
50,41.7,30.9,2,2,18,8,2010
52,48.1,29.5,2,2,19,8,2010
61,48.3,28.2,2,2,20,8,2010
68,55.2,27.4,2,2,21,8,2010
69,54.8,26.9,2,2,22,8,2010
71,52.2,26.6,2,2,23,8,2010
74,45.4,26.2,2,2,24,8,2010
76,43,25.8,3,3,1,8,2010
80,37.5,25.2,3,3,2,8,2010
81,31.5,25,3,3,3,8,2010
81,26,24.9,3,3,4,8,2010
81,24.4,24.5,3,3,5,8,2010
84,23.3,24,3,3,6,8,2010
80,25,24.8,3,3,7,8,2010
75,27.4,26.3,3,3,8,8,2010
68,33.3,27.6,3,3,9,8,2010
68,39.3,28,3,3,10,8,2010
66,43.1,27.9,3,3,11,8,2010
66,44.8,28,3,3,12,8,2010
50,45.2,29,3,3,13,8,2010
36,41.1,30.3,3,3,14,8,2010
34,34.8,31.3,3,3,15,8,2010
31,37,31.9,3,3,16,8,2010
30,39.4,31.9,3,3,17,8,2010
38,50.3,30.9,3,3,18,8,2010
38,57.2,29.2,3,3,19,8,2010
38,57,28.2,3,3,20,8,2010
47,55.6,27.6,3,3,21,8,2010
53,59.8,27,3,3,22,8,2010
55,54.3,26.7,3,3,23,8,2010
57,50,26.3,3,3,24,8,2010
56,39.3,26.3,4,4,1,8,2010
60,33.6,26.3,4,4,2,8,2010
62,27.6,26.2,4,4,3,8,2010
60,23.8,26.1,4,4,4,8,2010
63,23.7,26,4,4,5,8,2010
66,22.8,26,4,4,6,8,2010
70,31.5,26.1,4,4,7,8,2010
70,39.7,26.5,4,4,8,8,2010
69,45.2,26.1,4,4,9,8,2010
74,51.5,27,4,4,10,8,2010
73,41.8,28.1,4,4,11,8,2010
68,44,30.1,4,4,12,8,2010
62,41.8,31.3,4,4,13,8,2010
68,37,30.9,4,4,14,8,2010
68,36.8,30.8,4,4,15,8,2010
66,35.8,30.8,4,4,16,8,2010
65,39,31.4,4,4,17,8,2010
71,40.5,30.6,4,4,18,8,2010
92,48.7,28,4,4,19,8,2010
89,57.1,28.2,4,4,20,8,2010
84,57.3,28,4,4,21,8,2010
87,58.3,27.6,4,4,22,8,2010
87,51.6,27.6,4,4,23,8,2010
89,45.5,27.1,4,4,24,8,2010
89,39.7,27,5,5,1,8,2010
90,32.7,26.8,5,5,2,8,2010
91,26.6,26.5,5,5,3,8,2010
92,22.8,26.3,5,5,4,8,2010
92,25.1,26.1,5,5,5,8,2010
92,24.5,26.1,5,5,6,8,2010
88,30.4,26.6,5,5,7,8,2010
80,39.4,27.9,5,5,8,8,2010
74,42.4,29.6,5,5,9,8,2010
71,38.6,30.3,5,5,10,8,2010
60,36.8,31.6,5,5,11,8,2010
58,38.3,32.2,5,5,12,8,2010
56,35.4,33.4,5,5,13,8,2010
54,36.4,33.1,5,5,14,8,2010
64,31.1,31,5,5,15,8,2010
65,30.8,30.6,5,5,16,8,2010
62,33.9,31.7,5,5,17,8,2010
66,44.1,30.8,5,5,18,8,2010
66,47.9,30.6,5,5,19,8,2010
69,53.3,29.7,5,5,20,8,2010
74,57,29,5,5,21,8,2010
83,52.4,27.7,5,5,22,8,2010
77,49.5,28.5,5,5,23,8,2010
77,43.9,28.5,5,5,24,8,2010
81,35.7,28.1,6,6,1,8,2010
82,29.9,27.7,6,6,2,8,2010
81,26.7,27.8,6,6,3,8,2010
83,22.1,27.4,6,6,4,8,2010
82,23.2,27.3,6,6,5,8,2010
81,26.4,27.3,6,6,6,8,2010
82,31.1,27.3,6,6,7,8,2010
77,40.6,28.1,6,6,8,8,2010
79,46.7,28,6,6,9,8,2010
77,36.3,28.7,6,6,10,8,2010
68,36.7,30.2,6,6,11,8,2010
68,37.5,30,6,6,12,8,2010
61,38.2,30.5,6,6,13,8,2010
79,33.3,28.6,6,6,14,8,2010
70,30,29.5,6,6,15,8,2010
77,31,28.7,6,6,16,8,2010
67,31.2,29.9,6,6,17,8,2010
70,37.5,29.1,6,6,18,8,2010
73,42.1,28.3,6,6,19,8,2010
74,52.9,28.1,6,6,20,8,2010
75,54.5,28.2,6,6,21,8,2010
90,54.4,26.3,6,6,22,8,2010
88,51.9,26.7,6,6,23,8,2010
86,48.2,26.8,6,6,24,8,2010
87,40.7,26.4,7,7,1,8,2010
88,27.4,26.3,7,7,2,8,2010
91,25.8,25.9,7,7,3,8,2010
93,24.5,24.9,7,7,4,8,2010
94,23.6,25,7,7,5,8,2010
94,25,25,7,7,6,8,2010
93,29.9,24.7,7,7,7,8,2010
93,37.8,24.5,7,7,8,8,2010
93,42,25.2,7,7,9,8,2010
91,41.7,25.6,7,7,10,8,2010
92,39.5,25.1,7,7,11,8,2010
89,39.5,26.3,7,7,12,8,2010
90,37.5,26.6,7,7,13,8,2010
89,34.6,26.9,7,7,14,8,2010
79,33.9,27.7,7,7,15,8,2010
76,31.5,27.9,7,7,16,8,2010
76,32.3,27.8,7,7,17,8,2010
77,36.4,27.3,7,7,18,8,2010
77,43.7,27.1,7,7,19,8,2010
78,46.6,26.8,7,7,20,8,2010
79,50.9,26.6,7,7,21,8,2010
81,51.6,26.5,7,7,22,8,2010
89,50,25.6,7,7,23,8,2010
89,44.7,25.3,7,7,24,8,2010
91,36.8,24.9,8,1,1,8,2010
91,26,24.9,8,1,2,8,2010
91,25.1,24.7,8,1,3,8,2010
90,23.3,24.6,8,1,4,8,2010
91,23.9,24.2,8,1,5,8,2010
91,24.3,24.1,8,1,6,8,2010
89,32,24.5,8,1,7,8,2010
83,40.5,25.8,8,1,8,8,2010
73,44.3,27.1,8,1,9,8,2010
70,40.9,28.4,8,1,10,8,2010
65,40.3,29,8,1,11,8,2010
67,34.4,29.4,8,1,12,8,2010
64,39.1,29.9,8,1,13,8,2010
55,26.1,31.3,8,1,14,8,2010
52,31.6,31.3,8,1,15,8,2010
50,30.4,30.9,8,1,16,8,2010
47,39.7,30.7,8,1,17,8,2010
54,25.8,29.7,8,1,18,8,2010
58,51.3,28.4,8,1,19,8,2010
60,53.1,27.6,8,1,20,8,2010
66,52.2,26.7,8,1,21,8,2010
68,53.9,26.2,8,1,22,8,2010
69,52.8,25.9,8,1,23,8,2010
70,49.3,25.6,8,1,24,8,2010
73,38.9,25.6,9,2,1,8,2010
75,31.9,25.3,9,2,2,8,2010
75,26.5,25.1,9,2,3,8,2010
80,24.6,24.3,9,2,4,8,2010
81,23.9,24.3,9,2,5,8,2010
79,24.1,24.5,9,2,6,8,2010
74,27.9,25.1,9,2,7,8,2010
71,30.4,26.2,9,2,8,8,2010
68,40.6,27.9,9,2,9,8,2010
63,39.4,29.4,9,2,10,8,2010
59,39.8,30.4,9,2,11,8,2010
51,42.1,31.5,9,2,12,8,2010
48,41.1,31.9,9,2,13,8,2010
49,36.6,32.8,9,2,14,8,2010
53,37,31.8,9,2,15,8,2010
47,35.5,32.4,9,2,16,8,2010
49,36.5,32.6,9,2,17,8,2010
51,40.7,31.6,9,2,18,8,2010
54,48.8,30.4,9,2,19,8,2010
56,52.1,29.4,9,2,20,8,2010
61,48.5,28.9,9,2,21,8,2010
64,51.9,28.2,9,2,22,8,2010
65,49.1,27.8,9,2,23,8,2010
65,43.2,27.7,9,2,24,8,2010
67,41.8,27.5,10,3,1,8,2010
66,33.8,27.5,10,3,2,8,2010
75,26.2,26.6,10,3,3,8,2010
75,24.8,26.7,10,3,4,8,2010
77,25.3,26.4,10,3,5,8,2010
75,24.9,26.4,10,3,6,8,2010
77,26.2,26.6,10,3,7,8,2010
76,30.8,27.3,10,3,8,8,2010
78,39.1,27.3,10,3,9,8,2010
87,40.9,25.5,10,3,10,8,2010
90,39.5,25,10,3,11,8,2010
84,43.8,27.1,10,3,12,8,2010
73,40.3,29,10,3,13,8,2010
74,39.8,29.1,10,3,14,8,2010
74,34.2,29.1,10,3,15,8,2010
73,35.5,29.4,10,3,16,8,2010
86,42.3,26.9,10,3,17,8,2010
93,44.7,25.3,10,3,18,8,2010
93,52.7,25.3,10,3,19,8,2010
92,57,25,10,3,20,8,2010
92,56.7,25,10,3,21,8,2010
91,55.4,24.9,10,3,22,8,2010
90,57,24.9,10,3,23,8,2010
88,45.2,25.1,10,3,24,8,2010
86,40.2,25.2,11,4,1,8,2010
84,27.9,25.2,11,4,2,8,2010
84,24.5,25.3,11,4,3,8,2010
82,22.2,25.3,11,4,4,8,2010
79,22.3,25.6,11,4,5,8,2010
79,22.5,25.7,11,4,6,8,2010
80,30.4,25.7,11,4,7,8,2010
79,36.9,26.2,11,4,8,8,2010
78,39.2,27,11,4,9,8,2010
71,38.8,28.6,11,4,10,8,2010
65,40.8,29.6,11,4,11,8,2010
68,41.6,29.3,11,4,12,8,2010
69,38.4,30.2,11,4,13,8,2010
62,33.2,31.1,11,4,14,8,2010
61,29,31.7,11,4,15,8,2010
71,34.1,30.5,11,4,16,8,2010
68,31.1,30.7,11,4,17,8,2010
60,37.2,32,11,4,18,8,2010
64,44.5,30.7,11,4,19,8,2010
69,50.8,30.2,11,4,20,8,2010
85,48.8,28,11,4,21,8,2010
84,51.7,27.7,11,4,22,8,2010
81,51.1,27.4,11,4,23,8,2010
76,48,26.7,11,4,24,8,2010
72,37.5,26.4,12,5,1,8,2010
69,29.5,25.9,12,5,2,8,2010
71,25,25.2,12,5,3,8,2010
76,23.8,24.9,12,5,4,8,2010
77,22.6,24.8,12,5,5,8,2010
82,22.1,24.6,12,5,6,8,2010
83,28.5,24.5,12,5,7,8,2010
81,40.2,24.6,12,5,8,8,2010
80,40.7,24.6,12,5,9,8,2010
78,37.2,24.8,12,5,10,8,2010
81,38.9,24.8,12,5,11,8,2010
56,34.6,24.8,12,5,12,8,2010
61,36.4,24.5,12,5,13,8,2010
91,35.5,22.6,12,5,14,8,2010
86,32.8,23.1,12,5,15,8,2010
81,30.7,23.4,12,5,16,8,2010
80,32.3,23.5,12,5,17,8,2010
78,35.4,23.4,12,5,18,8,2010
81,45.2,23,12,5,19,8,2010
85,49,22.2,12,5,20,8,2010
84,53.1,22.3,12,5,21,8,2010
81,47.5,22.5,12,5,22,8,2010
88,53.5,22.1,12,5,23,8,2010
92,51,21.7,12,5,24,8,2010
94,37.2,21.5,13,6,1,8,2010
94,29,21.8,13,6,2,8,2010
95,26.3,22,13,6,3,8,2010
95,22.6,22.2,13,6,4,8,2010
95,24.6,22.6,13,6,5,8,2010
95,23.6,22.8,13,6,6,8,2010
95,32.4,23.2,13,6,7,8,2010
94,36.9,24.3,13,6,8,8,2010
94,37.9,24.3,13,6,9,8,2010
94,37.3,24.2,13,6,10,8,2010
92,36.6,25.5,13,6,11,8,2010
85,38.1,26.8,13,6,12,8,2010
80,38.9,28.2,13,6,13,8,2010
83,32.9,27.8,13,6,14,8,2010
79,34.7,28.6,13,6,15,8,2010
77,33.9,28.7,13,6,16,8,2010
71,31.2,29.3,13,6,17,8,2010
71,38,29.3,13,6,18,8,2010
76,42.4,28.5,13,6,19,8,2010
80,50.7,27.7,13,6,20,8,2010
82,54.8,27.4,13,6,21,8,2010
83,56,27,13,6,22,8,2010
84,50.9,26.7,13,6,23,8,2010
86,46.1,26.4,13,6,24,8,2010
85,36.5,26.4,14,7,1,8,2010
88,30.3,26,14,7,2,8,2010
89,26.2,25.7,14,7,3,8,2010
88,22.4,25.6,14,7,4,8,2010
90,25.6,25.4,14,7,5,8,2010
89,24.7,25.5,14,7,6,8,2010
88,34.1,25.7,14,7,7,8,2010
87,41.2,26,14,7,8,8,2010
90,44,25.9,14,7,9,8,2010
85,38.8,26.4,14,7,10,8,2010
92,35.5,25.9,14,7,11,8,2010
92,36.4,26.1,14,7,12,8,2010
86,33,26.2,14,7,13,8,2010
80,33.1,27.4,14,7,14,8,2010
72,34,29,14,7,15,8,2010
74,33.6,28.9,14,7,16,8,2010
76,34.6,28.1,14,7,17,8,2010
76,39.3,27.7,14,7,18,8,2010
84,47.5,27.3,14,7,19,8,2010
83,49,27.6,14,7,20,8,2010
79,53.7,28.3,14,7,21,8,2010
80,55.4,28.1,14,7,22,8,2010
81,58.8,27.7,14,7,23,8,2010
88,47,26.8,14,7,24,8,2010
87,37.7,27,15,1,1,8,2010
90,27.6,26.8,15,1,2,8,2010
93,28.4,26.1,15,1,3,8,2010
87,24.2,25.4,15,1,4,8,2010
91,22.7,25.1,15,1,5,8,2010
92,23.5,24.7,15,1,6,8,2010
92,30.8,24.7,15,1,7,8,2010
90,34.5,25.2,15,1,8,8,2010
85,43.3,25.7,15,1,9,8,2010
79,42.5,26.5,15,1,10,8,2010
80,36.9,26.5,15,1,11,8,2010
75,37.4,27.1,15,1,12,8,2010
68,35.1,28.7,15,1,13,8,2010
66,36.1,29.1,15,1,14,8,2010
63,35.6,29.9,15,1,15,8,2010
65,30.5,29.3,15,1,16,8,2010
62,29.6,29.2,15,1,17,8,2010
76,37.2,27.5,15,1,18,8,2010
75,46.8,26.9,15,1,19,8,2010
77,48.7,26.3,15,1,20,8,2010
80,52.2,25.9,15,1,21,8,2010
82,51.7,25.7,15,1,22,8,2010
81,50,25.7,15,1,23,8,2010
80,47.1,25.5,15,1,24,8,2010
84,40.5,25.3,16,2,1,8,2010
85,30.8,25.1,16,2,2,8,2010
87,27.9,25.1,16,2,3,8,2010
86,24.8,25.2,16,2,4,8,2010
86,23.4,25.1,16,2,5,8,2010
89,26.8,24.8,16,2,6,8,2010
85,27,25.1,16,2,7,8,2010
82,30.8,25.7,16,2,8,8,2010
79,39.1,26.1,16,2,9,8,2010
78,38.6,26.4,16,2,10,8,2010
77,40.7,26.5,16,2,11,8,2010
77,41.3,26,16,2,12,8,2010
68,41.3,25.5,16,2,13,8,2010
64,39.7,25.9,16,2,14,8,2010
67,35.3,25.6,16,2,15,8,2010
67,36.6,25.7,16,2,16,8,2010
69,30.8,25.1,16,2,17,8,2010
73,38.8,24.3,16,2,18,8,2010
75,49.3,24,16,2,19,8,2010
73,51.3,23.9,16,2,20,8,2010
72,54.5,23.7,16,2,21,8,2010
77,62.9,23.5,16,2,22,8,2010
81,52.6,22.9,16,2,23,8,2010
82,45.3,22.9,16,2,24,8,2010
82,41.4,22.9,17,3,1,8,2010
85,32.5,22.4,17,3,2,8,2010
87,30.8,21.8,17,3,3,8,2010
88,26.4,21.5,17,3,4,8,2010
90,25.7,21.1,17,3,5,8,2010
90,25.3,21,17,3,6,8,2010
87,26.3,21.4,17,3,7,8,2010
77,27.9,23.3,17,3,8,8,2010
71,34,24.8,17,3,9,8,2010
57,42.7,27.2,17,3,10,8,2010
55,42.4,27.9,17,3,11,8,2010
54,41.7,29.1,17,3,12,8,2010
50,40.4,29.8,17,3,13,8,2010
45,42.6,30.5,17,3,14,8,2010
45,31,31.1,17,3,15,8,2010
40,36,31.6,17,3,16,8,2010
42,37.6,31.4,17,3,17,8,2010
46,43.1,30.4,17,3,18,8,2010
55,47.5,29,17,3,19,8,2010
52,51.9,28.1,17,3,20,8,2010
62,53.4,27,17,3,21,8,2010
61,58.2,26.2,17,3,22,8,2010
65,54.9,25.6,17,3,23,8,2010
68,43.2,24.8,17,3,24,8,2010
69,40.3,24.7,18,4,1,8,2010
71,30.7,24.7,18,4,2,8,2010
89,27.8,23.2,18,4,3,8,2010
93,25.5,22.7,18,4,4,8,2010
92,26.3,22.3,18,4,5,8,2010
92,25.7,22.3,18,4,6,8,2010
91,30.6,22.3,18,4,7,8,2010
88,37,23.1,18,4,8,8,2010
83,38.5,24.1,18,4,9,8,2010
77,43,26.2,18,4,10,8,2010
71,36.6,27.9,18,4,11,8,2010
67,36,29,18,4,12,8,2010
65,39,29.8,18,4,13,8,2010
62,36,30.6,18,4,14,8,2010
64,30,30.6,18,4,15,8,2010
62,32.5,30.5,18,4,16,8,2010
70,32.3,29.6,18,4,17,8,2010
75,35.1,28.2,18,4,18,8,2010
92,46.3,25.8,18,4,19,8,2010
93,56.3,25.7,18,4,20,8,2010
93,57.8,25.4,18,4,21,8,2010
93,57.7,25.4,18,4,22,8,2010
93,52.1,25.2,18,4,23,8,2010
92,46.4,25.1,18,4,24,8,2010
92,39.4,25,19,5,1,8,2010
93,31,24.8,19,5,2,8,2010
92,25.5,24.9,19,5,3,8,2010
92,23.9,24.9,19,5,4,8,2010
92,23.7,24.8,19,5,5,8,2010
91,23.3,24.8,19,5,6,8,2010
87,28.9,25.3,19,5,7,8,2010
80,35.3,26.9,19,5,8,8,2010
73,39.5,28.3,19,5,9,8,2010
75,38.7,29.3,19,5,10,8,2010
62,36.6,30.9,19,5,11,8,2010
57,35.4,31.9,19,5,12,8,2010
60,37.1,31.8,19,5,13,8,2010
64,34.7,31.1,19,5,14,8,2010
56,30.4,32.2,19,5,15,8,2010
59,30.7,31.7,19,5,16,8,2010
55,34,31.8,19,5,17,8,2010
66,39.9,30.6,19,5,18,8,2010
69,45.6,29.5,19,5,19,8,2010
71,52.1,28.4,19,5,20,8,2010
70,50.7,28.2,19,5,21,8,2010
77,48.3,27.5,19,5,22,8,2010
78,52,27.3,19,5,23,8,2010
75,48.2,26.8,19,5,24,8,2010
77,38,26.9,20,6,1,8,2010
86,29.9,26.3,20,6,2,8,2010
85,27.4,26.2,20,6,3,8,2010
87,27.9,25.9,20,6,4,8,2010
89,25.3,25.8,20,6,5,8,2010
87,25.2,25.7,20,6,6,8,2010
88,32.5,25.9,20,6,7,8,2010
83,37.1,26.8,20,6,8,8,2010
68,43.4,28.6,20,6,9,8,2010
68,44.9,29.3,20,6,10,8,2010
62,38.7,30.2,20,6,11,8,2010
66,36.6,30.3,20,6,12,8,2010
60,31.9,31.1,20,6,13,8,2010
62,35.3,31.2,20,6,14,8,2010
58,32.7,32,20,6,15,8,2010
61,34.3,31.5,20,6,16,8,2010
63,35.5,30.9,20,6,17,8,2010
60,37.7,30.7,20,6,18,8,2010
64,43.8,29.5,20,6,19,8,2010
68,51.9,28.7,20,6,20,8,2010
71,55.7,28.2,20,6,21,8,2010
73,55,27.8,20,6,22,8,2010
77,51.1,27.1,20,6,23,8,2010
80,46.2,26.7,20,6,24,8,2010
81,36.5,26.4,21,7,1,8,2010
81,30.4,26.2,21,7,2,8,2010
84,25.7,25.8,21,7,3,8,2010
85,21.6,25.4,21,7,4,8,2010
83,23.2,25.6,21,7,5,8,2010
86,24.9,25.2,21,7,6,8,2010
83,28.8,25.4,21,7,7,8,2010
79,34.9,26.6,21,7,8,8,2010
69,42.4,28.2,21,7,9,8,2010
62,41.8,29.5,21,7,10,8,2010
63,38.5,29.7,21,7,11,8,2010
58,36.8,30.5,21,7,12,8,2010
58,37.1,30.9,21,7,13,8,2010
57,32.2,31.7,21,7,14,8,2010
54,30.2,32.1,21,7,15,8,2010
56,30.7,31.5,21,7,16,8,2010
56,28.9,31.7,21,7,17,8,2010
56,38.2,31,21,7,18,8,2010
63,41.5,29.6,21,7,19,8,2010
66,51.7,28.7,21,7,20,8,2010
72,54,28.2,21,7,21,8,2010
73,50.5,27.9,21,7,22,8,2010
76,50.2,27.5,21,7,23,8,2010
75,45.8,27.4,21,7,24,8,2010
78,38.2,27.1,22,1,1,8,2010
80,28.8,26.8,22,1,2,8,2010
81,25.8,26.5,22,1,3,8,2010
83,24.9,26.1,22,1,4,8,2010
84,23.4,25.7,22,1,5,8,2010
84,25.7,25.4,22,1,6,8,2010
83,32.6,25.8,22,1,7,8,2010
71,39.5,27.5,22,1,8,8,2010
66,40.6,28.6,22,1,9,8,2010
63,39,29.6,22,1,10,8,2010
56,37.3,30.8,22,1,11,8,2010
54,36.7,31.3,22,1,12,8,2010
52,32.3,32,22,1,13,8,2010
56,31.8,31.5,22,1,14,8,2010
55,30.6,31.7,22,1,15,8,2010
55,29.9,32.1,22,1,16,8,2010
59,32.6,30.9,22,1,17,8,2010
61,35.4,30.3,22,1,18,8,2010
67,45.4,29.3,22,1,19,8,2010
70,50.9,29,22,1,20,8,2010
77,46.6,28.1,22,1,21,8,2010
81,50.1,27.3,22,1,22,8,2010
80,47,27.4,22,1,23,8,2010
80,44.3,27.3,22,1,24,8,2010
83,39.1,27.1,23,2,1,8,2010
88,29,26.7,23,2,2,8,2010
89,27,26.3,23,2,3,8,2010
89,25.6,26.5,23,2,4,8,2010
87,23.8,26.6,23,2,5,8,2010
86,22.6,26.7,23,2,6,8,2010
87,26.1,26.6,23,2,7,8,2010
89,28.9,26.3,23,2,8,8,2010
83,36,26.9,23,2,9,8,2010
72,37.9,28.9,23,2,10,8,2010
83,43.1,27.1,23,2,11,8,2010
88,44.4,26.1,23,2,12,8,2010
91,42.8,25.6,23,2,13,8,2010
85,37.8,26.7,23,2,14,8,2010
73,36,28.6,23,2,15,8,2010
68,37.3,28.7,23,2,16,8,2010
73,34,27.8,23,2,17,8,2010
77,37.5,27.5,23,2,18,8,2010
79,48.5,27.3,23,2,19,8,2010
83,52.5,26.6,23,2,20,8,2010
88,52.2,25.4,23,2,21,8,2010
90,52.1,25.3,23,2,22,8,2010
91,50.7,23.9,23,2,23,8,2010
90,46.9,23.8,23,2,24,8,2010
88,39.7,23.8,24,3,1,8,2010
86,30.8,23.8,24,3,2,8,2010
89,30.1,23.6,24,3,3,8,2010
88,28.3,23.7,24,3,4,8,2010
89,26.8,23.7,24,3,5,8,2010
90,24,23.5,24,3,6,8,2010
86,27.2,23.8,24,3,7,8,2010
91,27.7,23.6,24,3,8,8,2010
86,34,24.1,24,3,9,8,2010
83,39,24.2,24,3,10,8,2010
82,42.6,23.8,24,3,11,8,2010
80,44.3,24.7,24,3,12,8,2010
76,40.9,25.4,24,3,13,8,2010
76,38.7,25.5,24,3,14,8,2010
73,38.7,25.9,24,3,15,8,2010
68,39.6,25.7,24,3,16,8,2010
82,34.7,24.3,24,3,17,8,2010
88,43.1,23.2,24,3,18,8,2010
89,52.2,23.3,24,3,19,8,2010
90,59.8,23.3,24,3,20,8,2010
88,62.4,22.6,24,3,21,8,2010
88,54.5,22,24,3,22,8,2010
91,53.1,21.9,24,3,23,8,2010
89,42.1,22.1,24,3,24,8,2010
88,38.4,22.3,25,4,1,8,2010
87,29.5,22.4,25,4,2,8,2010
83,26.7,22.5,25,4,3,8,2010
85,24.2,22,25,4,4,8,2010
84,23.6,21.7,25,4,5,8,2010
90,25.2,21.3,25,4,6,8,2010
89,29.3,20.9,25,4,7,8,2010
94,39,20,25,4,8,8,2010
94,39.8,20.3,25,4,9,8,2010
94,38.2,20.6,25,4,10,8,2010
